"";"styrk98";"styrk08"
"6058";"8122105";"8121"
"6059";"8122107";"8121"
"6060";"8122108";"8121"
"6061";"8122109";"3135"
"6062";"8122110";"8121"
"6063";"8122111";"8121"
"6064";"8131101";"7314"
"6065";"8131102";"8181"
"6066";"8131103";"8181"
"6067";"8131104";"8181"
"6068";"8131105";"8181"
"6069";"8131107";"7316"
"6070";"8131108";"8181"
"6071";"8131109";"8181"
"6072";"8131110";"8181"
"6073";"8131111";"8181"
"6074";"8131112";"3122"
"6075";"8131113";"3122"
"6076";"8131114";"8181"
"6077";"8131115";"8181"
"6078";"8131116";"8181"
"6079";"8131117";"8181"
"6080";"8131118";"8181"
"6081";"8131119";"8181"
"6082";"8131120";"8181"
"6083";"8131121";"8181"
"6084";"8131122";"8181"
"6085";"8131123";"8181"
"6086";"8131124";"7316"
"6087";"8132101";"8181"
"6088";"8132102";"8181"
"6089";"8132103";"8181"
"6090";"8132104";"8181"
"6091";"8132105";"3122"
"6092";"8132106";"8181"
"6093";"8132107";"8181"
"6094";"8132108";"8181"
"6095";"8132109";"8181"
"6096";"8132110";"8181"
"6097";"8132111";"8181"
"6098";"8132112";"8181"
"6099";"8132113";"8181"
"6100";"8139101";"8181"
"6101";"8139102";"8181"
"6102";"8139103";"8181"
"6103";"8139104";"8181"
"6104";"8139105";"8181"
"6105";"8139106";"8181"
"6106";"8139107";"8181"
"6107";"8139108";"8181"
"6108";"8141101";"8171"
"6109";"8141102";"8171"
"6110";"8141103";"8172"
"6111";"8141104";"8172"
"6112";"8141105";"8172"
"6113";"8141106";"8172"
"6114";"8141107";"8172"
"6115";"8141108";"8172"
"6116";"8141109";"8172"
"6117";"8141110";"8172"
"6118";"8141111";"8172"
"6119";"8141112";"8172"
"6120";"8141113";"8172"
"6121";"8141114";"8172"
"6122";"8141115";"8172"
"6123";"8141116";"8172"
"6124";"8141117";"8172"
"6125";"8141118";"8172"
"6126";"8141119";"8172"
"6127";"8141120";"8172"
"6128";"8141121";"8172"
"6129";"8141122";"8171"
"6130";"8141123";"8171"
"6131";"8141124";"8171"
"6132";"8141125";"3122"
"6133";"8141126";"8171"
"6134";"8141127";"8172"
"6135";"8141128";"8171"
"6136";"8141129";"8172"
"6137";"8141130";"8172"
"6138";"8141131";"8172"
"6139";"8141132";"8172"
"6140";"8141133";"3122"
"6141";"8141134";"3122"
"6142";"8141135";"8171"
"6143";"8141136";"8171"
"6144";"8141137";"8171"
"6145";"8141138";"8171"
"6146";"8142101";"8171"
"6147";"8142102";"8171"
"6148";"8142103";"8171"
"6149";"8142104";"8171"
"6150";"8142105";"8171"
"6151";"8142106";"8171"
"6152";"8142107";"8171"
"6153";"8142109";"8171"
"6154";"8142110";"8171"
"6155";"8142111";"8171"
"6156";"8142112";"8171"
"6157";"8142113";"8171"
"6158";"8142114";"8171"
"6159";"8142115";"8171"
"6160";"8142116";"8171"
"6161";"8142117";"3122"
"6162";"8142118";"3122"
"6163";"8142119";"3122"
"6164";"8142120";"8171"
"6165";"8142121";"8171"
"6166";"8142122";"8171"
"6167";"8142123";"8171"
"6168";"8142124";"8171"
"6169";"8142125";"8171"
"6170";"8142126";"8171"
"6171";"8142127";"8171"
"6172";"8142128";"8171"
"6173";"8142129";"8171"
"6174";"8142130";"8171"
"6175";"8142131";"8171"
"6176";"8142132";"8171"
"6177";"8142133";"8171"
"6178";"8142134";"8171"
"6179";"8142135";"8171"
"6180";"8142136";"8171"
"6181";"8142137";"8171"
"6182";"8142138";"8171"
"6183";"8142139";"8171"
"6184";"8142140";"8171"
"6185";"8142141";"8171"
"6186";"8142142";"8171"
"6187";"8142143";"8171"
"6188";"8142144";"8171"
"6189";"8142145";"8171"
"6190";"8142146";"8171"
"6191";"8142147";"3139"
"6192";"8142148";"3139"
"6193";"8143101";"8171"
"6194";"8143102";"8171"
"6195";"8143103";"8171"
"6196";"8143104";"3122"
"6197";"8143105";"8171"
"6198";"8143106";"8171"
"6199";"8143107";"8171"
"6200";"8143108";"8171"
"6201";"8143109";"8171"
"6202";"8143110";"8171"
"6203";"8151101";"3134"
"6204";"8151102";"3134"
"6205";"8151103";"3134"
"6206";"8151104";"3134"
"6207";"8151105";"3134"
"6208";"8151106";"3134"
"6209";"8151107";"3134"
"6210";"8151108";"3134"
"6211";"8151109";"3134"
"6212";"8151110";"3134"
"6213";"8151111";"3134"
"6214";"8151112";"3134"
"6215";"8151113";"3134"
"6216";"8151114";"3134"
"6217";"8151115";"3134"
"6218";"8159101";"8131"
"6219";"8159102";"8131"
"6220";"8159103";"8131"
"6221";"8159104";"8131"
"6222";"8159105";"8131"
"6223";"8159106";"8131"
"6224";"8159107";"8131"
"6225";"8159108";"8131"
"6226";"8159109";"8131"
"6227";"8159110";"8131"
"6228";"8159111";"8131"
"6229";"8159112";"8131"
"6230";"8159113";"8131"
"6231";"8159114";"8131"
"6232";"8159115";"8131"
"6233";"8159116";"8131"
"6234";"8159117";"8131"
"6235";"8159118";"8131"
"6236";"8159119";"8131"
"6237";"8159120";"8131"
"6238";"8159121";"8131"
"6239";"8159122";"8131"
"6240";"8159123";"8131"
"6241";"8159124";"8131"
"6242";"8159125";"8131"
"6243";"8159126";"8131"
"6244";"8159127";"8131"
"6245";"8159128";"8131"
"6246";"8159129";"8131"
"6247";"8159130";"8131"
"6248";"8159131";"8131"
"6249";"8159132";"8131"
"6250";"8159133";"8131"
"6251";"8159134";"8131"
"6252";"8159135";"8160"
"6253";"8159137";"8131"
"6254";"8159138";"8131"
"6255";"8159139";"8131"
"6256";"8159140";"8131"
"6257";"8159141";"8131"
"6258";"8159142";"8114"
"6259";"8159143";"8131"
"6260";"8159144";"8114"
"6261";"8159145";"8131"
"6262";"8159146";"8131"
"6263";"8159147";"3133"
"6264";"8159148";"8131"
"6265";"8161101";"3131"
"6266";"8161102";"5419"
"6267";"8161103";"7412"
"6268";"8161105";"3131"
"6269";"8161106";"3131"
"6270";"8161107";"3131"
"6271";"8161108";"3131"
"6272";"8161109";"3131"
"6273";"8161110";"3131"
"6274";"8161111";"3131"
"6275";"8161112";"3131"
"6276";"8161113";"3131"
"6277";"8161114";"3131"
"6278";"8161115";"3131"
"6279";"8162101";"8182"
"6280";"8162102";"8182"
"6281";"8162103";"8182"
"6282";"8162104";"8182"
"6283";"8162105";"8182"
"6284";"8162106";"8182"
"6285";"8162107";"8182"
"6286";"8162108";"8182"
"6287";"8162109";"8182"
"6288";"8162110";"3521"
"6289";"8162111";"8182"
"6290";"8162112";"8182"
"6291";"8162113";"8182"
"6292";"8162114";"8182"
"6293";"8162115";"7127"
"6294";"8162116";"8182"
"6295";"8162117";"8182"
"6296";"8162118";"8182"
"6297";"8162119";"8182"
"6298";"8162120";"8182"
"6299";"8162121";"8182"
"6300";"8211101";"8121"
"6301";"8211102";"8121"
"6302";"8211103";"8121"
"6303";"8211104";"8121"
"6304";"8211105";"3135"
"6305";"8211106";"8121"
"6306";"8211107";"8121"
"6307";"8211108";"8121"
"6308";"8211109";"8121"
"6309";"8211110";"8121"
"6310";"8211111";"7211"
"6311";"8211112";"3135"
"6312";"8211113";"8121"
"6313";"8211114";"3135"
"6314";"8211115";"8121"
"6315";"8211116";"8121"
"6316";"8211117";"8121"
"6317";"8211118";"3135"
"6318";"8211119";"8121"
"6319";"8211120";"8121"
"6320";"8211121";"3135"
"6321";"8211122";"8121"
"6322";"8212101";"7222"
"6323";"8212102";"7222"
"6324";"8212103";"7222"
"6325";"8212104";"7222"
"6326";"8212105";"7222"
"6327";"8212106";"3122"
"6328";"8212107";"7222"
"6329";"8212108";"7223"
"6330";"8212109";"7222"
"6331";"8213101";"7223"
"6332";"8213102";"7223"
"6333";"8213103";"7224"
"6334";"8213104";"7223"
"6335";"8213105";"7223"
"6336";"8213106";"7223"
"6337";"8213107";"3122"
"6338";"8213108";"7223"
"6339";"8213109";"7223"
"6340";"8213110";"7223"
"6341";"8213111";"7223"
"6342";"8213112";"7223"
"6343";"8213113";"7224"
"6344";"8213114";"7224"
"6345";"8213115";"7223"
"6346";"8213117";"7223"
"6347";"8213118";"7223"
"6348";"8213119";"7223"
"6349";"8213120";"7223"
"6350";"8213121";"7224"
"6351";"8213122";"7224"
"6352";"8213123";"7224"
"6353";"8213124";"7224"
"6354";"8214101";"8114"
"6355";"8214102";"8114"
"6356";"8214103";"8114"
"6357";"8214104";"8114"
"6358";"8214105";"8114"
"6359";"8214106";"8114"
"6360";"8214107";"3122"
"6361";"8214108";"8114"
"6362";"8214109";"8114"
"6363";"8214110";"8114"
"6364";"8214111";"8114"
"6365";"8214112";"8114"
"6366";"8221101";"8131"
"6367";"8221102";"8131"
"6368";"8221103";"8131"
"6369";"8221104";"3133"
"6370";"8221105";"8131"
"6371";"8221106";"8131"
"6372";"8222101";"8131"
"6373";"8222102";"8131"
"6374";"8222103";"8131"
"6375";"8223101";"8141"
"6376";"8223102";"8141"
"6377";"8223103";"8141"
"6378";"8223104";"8141"
"6379";"8223105";"8141"
"6380";"8223106";"8141"
"6381";"8223107";"8141"
"6382";"8223108";"8141"
"6383";"8223109";"3133"
"6384";"8223110";"8141"
"6385";"8223111";"8141"
"6386";"8223112";"8141"
"6387";"8223113";"8141"
"6388";"8223114";"8141"
"6389";"8223115";"8141"
"6390";"8223116";"8141"
"6391";"8223117";"8141"
"6392";"8224101";"8142"
"6393";"8224102";"8142"
"6394";"8224103";"8142"
"6395";"8224104";"8142"
"6396";"8224105";"8142"
"6397";"8224106";"8142"
"6398";"8224107";"8142"
"6399";"8224108";"3133"
"6400";"8224109";"8142"
"6401";"8224110";"8142"
"6402";"8224111";"8142"
"6403";"8224112";"8142"
"6404";"8224113";"8142"
"6405";"8224115";"8142"
"6406";"8224116";"8142"
"6407";"8224117";"8142"
"6408";"8224118";"8142"
"6409";"8224119";"8142"
"6410";"8224120";"8142"
"6411";"8224121";"8142"
"6412";"8224122";"8142"
"6413";"8224123";"8142"
"6414";"8224124";"8142"
"6415";"8224125";"8142"
"6416";"8224126";"8142"
"6417";"8225101";"8131"
"6418";"8225102";"8131"
"6419";"8225103";"3133"
"6420";"8225104";"8131"
"6421";"8225105";"8131"
"6422";"8229101";"8131"
"6423";"8229102";"8131"
"6424";"8229103";"8131"
"6425";"8229104";"8131"
"6426";"8229105";"8131"
"6427";"8229106";"8131"
"6428";"8229107";"8131"
"6429";"8229108";"8131"
"6430";"8229109";"3133"
"6431";"8229110";"8131"
"6432";"8229111";"8131"
"6433";"8251101";"7322"
"6434";"8251102";"7322"
"6435";"8251103";"7322"
"6436";"8251104";"7322"
"6437";"8251105";"7322"
"6438";"8251106";"7322"
"6439";"8251107";"7322"
"6440";"8251108";"7322"
"6441";"8251109";"7322"
"6442";"8251110";"7322"
"6443";"8251111";"7322"
"6444";"8251112";"7322"
"6445";"8251113";"3122"
"6446";"8251114";"7322"
"6447";"8251116";"7322"
"6448";"8251117";"7322"
"6449";"8251118";"7322"
"6450";"8251119";"7322"
"6451";"8251120";"8183"
"6452";"8251121";"7322"
"6453";"8251122";"7322"
"6454";"8251123";"7322"
"6455";"8251124";"7323"
"6456";"8251125";"7322"
"6457";"8251126";"7322"
"6458";"8251127";"8183"
"6459";"8252101";"7323"
"6460";"8252102";"7323"
"6461";"8252103";"7323"
"6462";"8252104";"7323"
"6463";"8252105";"7323"
"6464";"8252106";"7323"
"6465";"8252107";"3122"
"6466";"8252108";"7323"
"6467";"8252109";"7323"
"6468";"8252111";"7323"
"6469";"8252112";"7323"
"6470";"8253101";"8143"
"6471";"8253102";"8143"
"6472";"8253103";"8143"
"6473";"8253104";"3133"
"6474";"8253105";"8143"
"6475";"8253106";"8143"
"6476";"8254101";"8132"
"6477";"8254102";"8132"
"6478";"8254103";"8132"
"6479";"8254104";"8132"
"6480";"8254105";"8132"
"6481";"8254106";"8132"
"6482";"8254107";"8132"
"6483";"8254108";"8132"
"6484";"8254109";"8132"
"6485";"8254110";"8132"
"6486";"8254111";"8132"
"6487";"8254112";"8132"
"6488";"8261101";"8151"
"6489";"8261102";"8151"
"6490";"8261103";"8151"
"6491";"8261104";"3133"
"6492";"8261105";"8151"
"6493";"8261109";"8151"
"6494";"8261110";"8151"
"6495";"8262101";"8152"
"6496";"8262102";"8152"
"6497";"8262103";"8152"
"6498";"8262104";"3122"
"6499";"8262105";"8152"
"6500";"8262106";"8152"
"6501";"8262107";"8152"
"6502";"8262108";"8152"
"6503";"8262109";"8152"
"6504";"8262110";"8152"
"6505";"8263101";"8153"
"6506";"8263102";"8153"
"6507";"8263103";"8153"
"6508";"8263104";"8153"
"6509";"8263105";"3122"
"6510";"8263106";"8153"
"6511";"8263107";"8153"
"6512";"8263108";"8153"
"6513";"8263109";"8153"
"6514";"8263110";"8153"
"6515";"8263111";"8153"
"6516";"8263112";"8153"
"6517";"8263113";"8153"
"6518";"8263114";"8153"
"6519";"8264101";"7319"
"6520";"8264102";"7543"
"6521";"8264103";"8152"
"6522";"8264104";"3122"
"6523";"8264105";"8152"
"6524";"8264106";"8152"
"6525";"8264107";"8152"
"6526";"8264108";"8152"
"6527";"8264109";"8151"
"6528";"8264110";"8152"
"6529";"8264111";"8152"
"6530";"8264112";"8152"
"6531";"8264113";"8152"
"6532";"8264114";"8152"
"6533";"8264115";"8152"
"6534";"8264116";"8152"
"6535";"8265101";"7532"
"6536";"8265102";"7532"
"6537";"8265103";"7532"
"6538";"8265104";"3122"
"6539";"8265105";"7532"
"6540";"8265106";"7532"
"6541";"8266101";"8154"
"6542";"8266102";"8157"
"6543";"8266103";"8157"
"6544";"8266104";"8157"
"6545";"8266105";"8157"
"6546";"8266106";"8154"
"6547";"8266107";"8154"
"6548";"8266108";"8154"
"6549";"8266109";"8157"
"6550";"8266110";"8157"
"6551";"8266111";"8157"
"6552";"8266113";"8157"
"6553";"8266114";"3139"
"6554";"8266115";"8157"
"6555";"8266116";"8157"
"6556";"8266117";"8157"
"6557";"8266118";"8157"
"6558";"8266119";"8157"
"6559";"8266120";"3139"
"6560";"8266121";"8157"
"6561";"8266122";"8154"
"6562";"8266123";"8154"
"6563";"8266124";"8157"
"6564";"8266125";"8157"
"6565";"8267101";"8156"
"6566";"8267102";"8156"
"6567";"8267103";"8156"
"6568";"8267104";"8156"
"6569";"8267105";"3122"
"6570";"8267106";"8156"
"6571";"8267107";"8156"
"6572";"8267108";"8156"
"6573";"8267109";"8156"
"6574";"8267110";"8156"
"6575";"8267111";"8156"
"6576";"8267112";"8156"
"6577";"8267113";"8156"
"6578";"8267114";"8156"
"6579";"8267115";"8156"
"6580";"8267116";"8156"
"6581";"8267117";"8156"
"6582";"8269101";"8155"
"6583";"8269102";"7543"
"6584";"8269103";"8155"
"6585";"8269104";"8159"
"6586";"8269105";"8159"
"6587";"8271101";"8183"
"6588";"8271102";"8183"
"6589";"8271103";"8183"
"6590";"8271104";"8183"
"6591";"8271105";"8183"
"6592";"8271106";"8160"
"6593";"8271107";"8160"
"6594";"8271108";"8160"
"6595";"8271109";"8160"
"6596";"8271110";"8160"
"6597";"8271111";"3122"
"6598";"8271112";"8160"
"6599";"8271113";"8160"
"6600";"8271114";"8160"
"6601";"8271115";"8160"
"6602";"8271116";"8183"
"6603";"8271117";"8160"
"6604";"8271118";"8160"
"6605";"8271119";"8160"
"6606";"8271120";"8160"
"6607";"8271121";"8160"
"6608";"8271122";"8160"
"6609";"8272101";"3256"
"6610";"8272102";"8160"
"6611";"8272103";"8183"
"6612";"8272104";"8183"
"6613";"8272105";"8183"
"6614";"8272106";"8183"
"6615";"8272107";"8160"
"6616";"8272108";"8160"
"6617";"8272109";"3122"
"6618";"8272110";"8160"
"6619";"8272111";"8183"
"6620";"8272112";"8183"
"6621";"8272113";"8160"
"6622";"8272114";"8160"
"6623";"8272115";"8160"
"6624";"8272116";"8160"
"6625";"8272117";"8160"
"6626";"8272118";"8160"
"6627";"8272119";"8183"
"6628";"8272120";"3122"
"6629";"8272121";"8160"
"6630";"8272122";"3122"
"6631";"8272123";"8160"
"6632";"8272124";"3122"
"6633";"8273101";"8160"
"6634";"8273102";"8160"
"6635";"8273103";"8160"
"6636";"8273104";"8160"
"6637";"8273105";"8160"
"6638";"8273106";"8183"
"6639";"8273107";"8183"
"6640";"8273108";"8160"
"6641";"8273109";"8183"
"6642";"8273110";"8160"
"6643";"8273111";"3122"
"6644";"8273112";"8160"
"6645";"8273113";"8183"
"6646";"8273114";"8160"
"6647";"8273115";"8183"
"6648";"8273116";"8160"
"6649";"8273118";"8160"
"6650";"8273119";"8160"
"6651";"8273120";"8160"
"6652";"8273121";"8160"
"6653";"8273122";"8160"
"6654";"8274101";"8160"
"6655";"8274102";"8160"
"6656";"8274103";"8160"
"6657";"8274104";"8160"
"6658";"8274105";"8183"
"6659";"8274106";"8160"
"6660";"8274107";"3122"
"6661";"8274108";"8160"
"6662";"8274109";"8160"
"6663";"8274110";"8183"
"6664";"8274111";"8183"
"6665";"8274112";"8160"
"6666";"8274113";"8160"
"6667";"8274115";"8160"
"6668";"8274116";"8160"
"6669";"8274117";"8160"
"6670";"8274118";"8160"
"6671";"8274119";"3122"
"6672";"8274120";"8160"
"6673";"8274121";"8160"
"6674";"8275101";"8160"
"6675";"8275102";"8160"
"6676";"8275103";"8160"
"6677";"8275104";"8183"
"6678";"8275105";"8183"
"6679";"8275106";"8160"
"6680";"8275107";"8160"
"6681";"8275108";"3122"
"6682";"8275109";"8160"
"6683";"8275110";"8183"
"6684";"8275111";"8160"
"6685";"8275113";"8160"
"6686";"8275114";"8160"
"6687";"8275115";"8160"
"6688";"8276101";"8160"
"6689";"8276102";"8160"
"6690";"8276103";"8160"
"6691";"8276104";"8183"
"6692";"8276105";"8183"
"6693";"8276106";"8160"
"6694";"8276107";"3122"
"6695";"8276108";"8160"
"6696";"8276109";"8160"
"6697";"8276110";"8183"
"6698";"8276111";"8183"
"6699";"8276112";"8160"
"6700";"8276113";"8160"
"6701";"8276114";"8183"
"6702";"8276119";"8160"
"6703";"8276120";"8183"
"6704";"8277101";"8160"
"6705";"8277102";"8160"
"6706";"8277103";"8160"
"6707";"8277104";"8160"
"6708";"8277105";"8183"
"6709";"8277106";"8160"
"6710";"8277107";"8183"
"6711";"8277109";"8160"
"6712";"8277110";"8160"
"6713";"8277111";"8160"
"6714";"8277112";"8160"
"6715";"8277113";"8160"
"6716";"8277114";"8183"
"6717";"8277115";"8160"
"6718";"8277116";"8160"
"6719";"8277117";"8183"
"6720";"8277118";"8160"
"6721";"8277119";"8160"
"6722";"8277120";"3122"
"6723";"8277121";"8160"
"6724";"8277122";"8160"
"6725";"8277123";"8160"
"6726";"8277124";"8183"
"6727";"8277125";"8160"
"6728";"8277126";"8160"
"6729";"8277127";"8160"
"6730";"8277128";"8160"
"6731";"8277129";"8160"
"6732";"8277130";"8160"
"6733";"8277134";"8160"
"6734";"8277135";"8160"
"6735";"8277136";"8160"
"6736";"8277137";"3122"
"6737";"8277138";"8160"
"6738";"8277139";"8160"
"6739";"8277140";"8160"
"6740";"8279101";"8160"
"6741";"8279102";"8160"
"6742";"8279103";"8160"
"6743";"8279104";"8183"
"6744";"8279105";"8183"
"6745";"8279106";"8160"
"6746";"8279107";"3122"
"6747";"8279108";"8160"
"6748";"8279110";"8183"
"6749";"8279111";"8183"
"6750";"8279112";"8160"
"6751";"8279113";"8160"
"6752";"8279114";"8160"
"6753";"8279115";"8160"
"6754";"8279116";"8160"
"6755";"8279117";"8160"
"6756";"8279119";"8183"
"6757";"8279120";"8160"
"6758";"8279121";"8183"
"6759";"8279122";"8160"
"6760";"8279123";"8160"
"6761";"8279124";"8160"
"6762";"8281101";"8211"
"6763";"8281102";"3122"
"6764";"8281103";"8211"
"6765";"8281104";"8211"
"6766";"8281105";"8211"
"6767";"8281106";"3122"
"6768";"8282101";"8212"
"6769";"8282102";"8212"
"6770";"8282103";"8212"
"6771";"8282104";"8212"
"6772";"8282105";"8212"
"6773";"8282106";"8212"
"6774";"8282107";"3122"
"6775";"8282108";"8212"
"6776";"8282109";"8212"
"6777";"8282110";"8212"
"6778";"8282111";"8212"
"6779";"8282112";"8212"
"6780";"8311101";"8311"
"6781";"8311102";"8311"
"6782";"8311103";"8311"
"6783";"8311104";"8311"
"6784";"8311105";"8311"
"6785";"8311106";"8311"
"6786";"8312101";"8312"
"6787";"8312102";"8312"
"6788";"8312103";"8312"
"6789";"8312104";"8312"
"6790";"8312105";"8312"
"6791";"8312106";"8312"
"6792";"8312107";"8312"
"6793";"8321101";"8322"
"6794";"8321102";"8322"
"6795";"8321103";"8322"
"6796";"8321104";"8322"
"6797";"8321105";"8322"
"6798";"8321106";"8322"
"6799";"8321107";"8322"
"6800";"8321109";"8322"
"6801";"8321110";"8322"
"6802";"8321111";"8322"
"6803";"8321112";"8322"
"6804";"8321113";"8322"
"6805";"8321114";"8322"
"6806";"8321115";"8322"
"6807";"8321116";"8322"
"6808";"8322101";"8331"
"6809";"8322102";"8331"
"6810";"8322103";"8311"
"6811";"8322104";"8331"
"6812";"8322105";"8331"
"6813";"8322106";"8331"
"6814";"8322107";"8311"
"6815";"8322108";"8331"
"6816";"8322109";"8331"
"6817";"8322110";"8331"
"6818";"8323101";"8332"
"6819";"8323102";"8332"
"6820";"8323103";"8332"
"6821";"8323104";"8332"
"6822";"8323105";"8332"
"6823";"8323106";"8331"
"6824";"8323107";"8332"
"6825";"8323108";"8332"
"6826";"8323109";"8332"
"6827";"8323110";"8332"
"6828";"8323111";"8332"
"6829";"8323112";"8332"
"6830";"8323113";"8332"
"6831";"8331101";"8342"
"6832";"8331102";"8342"
"6833";"8331103";"8342"
"6834";"8331104";"8342"
"6835";"8331105";"8342"
"6836";"8331106";"8342"
"6837";"8331107";"8342"
"6838";"8331108";"8342"
"6839";"8331109";"8342"
"6840";"8331110";"8342"
"6841";"8331111";"8342"
"6842";"8331112";"8342"
"6843";"8331113";"8342"
"6844";"8331114";"8342"
"6845";"8331115";"8342"
"6846";"8331116";"8342"
"6847";"8331117";"8342"
"6848";"8331118";"8342"
"6849";"8331119";"8342"
"6850";"8331120";"8342"
"6851";"8331121";"3123"
"6852";"8331122";"8342"
"6853";"8331123";"8342"
"6854";"8331124";"8342"
"6855";"8331125";"8342"
"6856";"8331126";"8342"
"6857";"8331127";"8342"
"6858";"8331128";"8342"
"6859";"8332101";"8343"
"6860";"8332102";"8343"
"6861";"8332103";"8343"
"6862";"8332104";"8343"
"6863";"8332105";"8343"
"6864";"8332106";"8343"
"6865";"8332107";"8343"
"6866";"8332108";"8343"
"6867";"8332109";"8343"
"6868";"8332110";"8343"
"6869";"8332111";"8343"
"6870";"8332112";"8343"
"6871";"8332113";"8343"
"6872";"8332114";"8343"
"6873";"8332115";"8343"
"6874";"8333101";"8344"
"6875";"8341101";"8350"
"6876";"8341102";"8350"
"6877";"8341103";"7115"
"6878";"8341104";"8350"
"6879";"8341105";"8350"
"6880";"8341106";"8350"
"6881";"8341107";"8350"
"6882";"8341108";"8350"
"6883";"8341109";"8350"
"6884";"8342101";"7233"
"6885";"8342102";"7233"
"6886";"8342103";"7233"
"6887";"8342104";"7233"
"6888";"8342105";"7233"
"6889";"8342106";"7233"
"6890";"8342107";"8350"
"6891";"8342109";"7233"
"6892";"8342110";"7233"
"6893";"8342111";"7233"
"6894";"8342112";"8182"
"6895";"8342113";"7233"
"6896";"8342114";"8350"
"6897";"8342115";"7233"
"6898";"8342116";"7233"
"6899";"9120101";"5249"
"6900";"9120102";"9613"
"6901";"9120104";"9622"
"6902";"9120105";"9622"
"6903";"9120106";"9622"
"6904";"9131101";"9111"
"6905";"9131102";"9111"
"6906";"9131103";"9111"
"6907";"9131104";"9111"
"6908";"9132101";"9112"
"6909";"9132102";"9112"
"6910";"9132103";"9112"
"6911";"9132105";"9112"
"6912";"9132106";"5151"
"6913";"9132107";"9112"
"6914";"9132108";"9112"
"6915";"9132109";"5151"
"6916";"9132110";"9112"
"6917";"9132111";"9112"
"6918";"9132112";"9112"
"6919";"9132113";"9112"
"6920";"9132115";"9112"
"6921";"9132116";"9112"
"6922";"9132117";"9112"
"6923";"9132118";"9112"
"6924";"9132119";"9129"
"6925";"9132120";"9112"
"6926";"9132121";"9112"
"6927";"9132122";"9112"
"6928";"9132123";"9112"
"6929";"9132124";"9112"
"6930";"9132125";"9112"
"6931";"9132126";"9112"
"6932";"9132127";"9112"
"6933";"9132128";"9112"
"6934";"9132129";"9112"
"6935";"9132130";"9112"
"6936";"9132131";"9112"
"6937";"9132132";"9112"
"6938";"9132133";"9112"
"6939";"9132134";"9112"
"6940";"9132135";"9129"
"6941";"9132136";"9129"
"6942";"9132137";"9112"
"6943";"9133101";"9412"
"6944";"9133102";"9412"
"6945";"9133103";"9412"
"6946";"9133104";"9412"
"6947";"9133105";"9412"
"6948";"9133106";"9412"
"6949";"9133107";"9412"
"6950";"9133108";"9412"
"6951";"9133109";"9412"
"6952";"9133110";"9412"
"6953";"9133111";"9412"
"6954";"9133112";"9412"
"6955";"9133113";"9412"
"6956";"9133114";"9412"
"6957";"9133115";"9412"
"6958";"9133116";"9412"
"6959";"9133117";"9412"
"6960";"9133118";"9412"
"6961";"9133119";"9412"
"6962";"9133120";"9412"
"6963";"9133121";"9412"
"6964";"9133122";"9412"
"6965";"9133123";"9412"
"6966";"9133124";"9412"
"6967";"9141101";"9123"
"6968";"9142101";"9122"
"6969";"9142102";"9122"
"6970";"9142103";"9122"
"6971";"9142104";"5245"
"6972";"9142105";"9122"
"6973";"9142106";"9122"
"6974";"9142107";"9122"
"6975";"9142108";"9122"
"6976";"9142109";"9122"
"6977";"9142110";"9122"
"6978";"9151101";"9621"
"6979";"9151102";"9621"
"6980";"9151103";"9313"
"6981";"9151104";"9621"
"6982";"9151105";"9621"
"6983";"9151106";"9621"
"6984";"9151107";"9621"
"6985";"9151108";"9621"
"6986";"9151109";"9621"
"6987";"9151110";"9331"
"6988";"9151111";"9331"
"6989";"9151112";"9510"
"6990";"9152101";"5419"
"6991";"9152102";"9622"
"6992";"9152103";"4411"
"6993";"9152104";"9629"
"6994";"9152105";"5419"
"6995";"9152106";"9629"
"6996";"9152107";"9629"
"6997";"9152108";"9629"
"6998";"9152109";"5419"
"6999";"9152110";"5419"
"7000";"9152111";"5419"
"7001";"9152113";"9629"
"7002";"9152114";"4411"
"7003";"9152115";"5419"
"7004";"9152116";"9629"
"7005";"9152117";"9629"
"7006";"9152118";"9629"
"7007";"9152119";"9629"
"7008";"9152120";"5419"
"7009";"9152121";"5419"
"7010";"9152122";"5419"
"7011";"9152123";"5419"
"7012";"9152124";"9629"
"7013";"9152125";"5419"
"7014";"9152126";"9629"
"7015";"9152127";"5419"
"7016";"9152128";"5419"
"7017";"9152129";"9629"
"7018";"9152130";"5419"
"7019";"9152131";"9629"
"7020";"9152132";"5419"
"7021";"9152133";"9629"
"7022";"9152134";"9629"
"7023";"9153101";"9623"
"7024";"9153102";"9623"
"7025";"9153103";"9510"
"7026";"9153104";"9623"
"7027";"9153105";"9623"
"7028";"9153106";"9334"
"7029";"9153107";"9334"
"7030";"9153108";"9623"
"7031";"9160101";"9611"
"7032";"9160102";"9611"
"7033";"9160103";"9611"
"7034";"9160104";"9611"
"7035";"9160105";"9611"
"7036";"9160106";"9611"
"7037";"9160107";"9611"
"7038";"9160108";"9611"
"7039";"9160109";"9611"
"7040";"9160110";"9611"
"7041";"9160111";"7544"
"7042";"9160113";"9612"
"7043";"9160114";"9612"
"7044";"9160115";"9611"
"7045";"9160116";"9611"
"7046";"9160117";"9612"
"7047";"9160118";"9612"
"7048";"9160119";"9612"
"7049";"9160120";"7544"
"7050";"9160121";"9613"
"7051";"9160122";"9622"
"7052";"9160123";"9611"
"7053";"9160124";"9611"
"7054";"9210101";"9211"
"7055";"9210102";"9211"
