gammel_grk;siste
54280205;54280200
54280206;54280200
54280207;54280200
54280208;54280200
54280209;54280200
54280210;54280200
54280211;54280200
54280212;54280200
54280301;54280300
54280302;54280300
54280303;54280300
54280304;54280300
54280305;54280300
54280306;54280300
54280307;54280300
54280308;54280300
54289999;54289900
54290101;54290100
54290102;54290100
54290105;54290100
54290106;54290100
54290107;54290100
54290108;54290100
54290109;54290100
54290110;54290100
54290111;54290100
54290112;54290100
54290113;54290100
54290114;54290100
54290201;54290200
54290202;54290200
54290203;54290200
54290204;54290200
54290206;54290200
54290207;54290200
54290208;54290200
54290209;54290200
54299999;54299900
54300101;54300100
54300102;54300100
54300103;54300100
54300104;54300100
54300105;54300100
54300106;54300100
54300107;54300100
54300108;54300100
54300109;54300100
54300110;54300100
54300111;54300100
54300112;54300100
54300113;54300100
54300114;54300100
54300115;54300100
54300116;54300100
54300117;54300100
54300118;54300100
54309999;54309900
54320101;54320100
54320102;54320100
54320103;54320100
54320104;54320100
54320105;54320100
54320106;54320100
54320107;54320100
54320108;54320100
54320109;54320100
54320110;54320100
54320111;54320100
54320112;54320100
54329999;54329900
54330101;54330100
54330102;54330100
54330103;54330100
54330104;54330100
54330105;54330100
54330106;54330100
54330107;54330100
54330108;54330100
54330109;54330100
54330110;54330100
54339999;54339900
54340107;54340100
54340108;54340100
54340109;54340100
54340111;54340100
54340112;54340100
54340113;54340100
54340114;54340100
54340115;54340100
54340116;54340100
54340117;54340100
54340118;54340100
54340119;54340100
54340120;54340100
54340121;54340100
54340122;54340100
54340123;54340100
54340124;54340100
54349999;54349900
54350101;54350100
54350102;54350100
54350103;54350100
54350104;54350100
54350105;54350100
54350106;54350100
54350107;54350100
54350108;54350100
54350109;54350100
54350110;54350100
54350111;54350100
54350112;54350100
54350113;54350100
54350114;54350100
54350115;54350100
54350116;54350100
54350117;54350100
54350118;54350100
54350119;54350100
54350201;54350200
54350202;54350200
54350203;54350200
54350204;54350200
54350205;54350200
54350206;54350200
54359999;54359900
54360101;54360100
54360102;54360100
54360103;54360100
54360104;54360100
54360201;54360200
54360202;54360200
54360203;54360200
54360204;54360200
54360205;54360200
54360206;54360200
54360207;54360200
54360208;54360200
54360209;54360200
54360210;54360200
54360211;54360200
54360301;54360300
54360302;54360300
54360303;54360300
54360304;54360300
54360305;54360300
54360306;54360300
54360307;54360300
54369999;54369900
54370101;54370100
54370102;54370100
54370103;54370100
54370104;54370100
54370105;54370100
54370106;54370100
54370107;54370100
54370108;54370100
54370109;54370100
54370110;54370100
54370111;54370100
54379999;54379900
54380101;54380100
54380102;54380100
54380103;54380100
54380104;54380100
54380105;54380100
54380106;54380100
54380107;54380100
54380108;54380100
54380109;54380100
54380110;54380100
54380111;54380100
54380112;54380100
54380113;54380100
54380114;54380100
54389999;54389900
54390101;54390100
54390102;54390100
54390103;54390100
54390104;54390100
54390105;54390100
54390106;54390100
54390107;54390100
54390108;54390100
54390109;54390100
54390110;54390100
54390111;54390100
54390112;54390100
54390113;54390100
54390114;54390100
54399999;54399900
54400101;54400100
54400102;54400100
54400103;54400100
54400104;54400100
54400105;54400100
54400106;54400100
54400107;54400100
54400108;54400100
54400109;54400100
54400110;54400100
54409999;54409900
54410101;54410100
54410102;54410100
54410103;54410100
54410104;54410100
54410105;54410100
54410106;54410100
54410107;54410100
54410108;54410100
54410201;54410200
54410202;54410200
54410203;54410200
54410204;54410200
54410205;54410200
54410206;54410200
54410207;54410200
54419999;54419900
54420101;54420100
54420102;54420100
54420103;54420100
54420104;54420100
54420105;54420100
54420106;54420100
54420107;54420100
54420108;54420100
54420109;54420100
54420110;54420100
54420111;54420100
54420112;54420100
54420113;54420100
54429999;54429900
54430101;54430100
54430102;54430100
54430103;54430100
54430104;54430100
54430105;54430100
54430106;54430100
54430107;54430100
54430108;54430100
54430109;54430100
54430110;54430100
54430111;54430100
54430112;54430100
54430113;54430100
54430114;54430100
54439999;54439900
54440101;54440100
54440102;54440100
54440103;54440100
54440104;54440100
54440201;54440200
54440202;54440200
54440203;54440200
54440204;54440200
54440205;54440200
54440206;54440200
54440207;54440200
54440208;54440200
54440301;54440300
54440302;54440300
54440303;54440300
54440304;54440300
54440305;54440300
54440306;54440300
54440307;54440300
54440308;54440300
54440309;54440300
54440310;54440300
54440311;54440300
54440401;54440400
54440402;54440400
54440403;54440400
54440404;54440400
54440405;54440400
54440501;54440500
54440502;54440500
54440503;54440500
54440504;54440500
54440505;54440500
54449999;54449900
55010101;55010100
55010102;55010100
55010103;55010100
55010104;55010100
55010105;55010100
55010106;55010100
55010107;55010100
55010108;55010100
55010109;55010100
55010111;55010100
55010112;55010100
55010113;55010100
55010114;55010100
55010115;55010100
55010116;55010100
55010117;55010100
55010118;55010100
55010119;55010100
55010121;55010100
55010122;55010100
55010123;55010100
55010124;55010100
55010125;55010100
55010126;55010100
55010127;55010100
55010201;55010200
55010202;55010200
55010204;55010200
55010205;55010200
55010211;55010200
55010212;55010200
55010213;55010200
55010214;55010200
55010215;55010200
55010216;55010200
55010217;55010200
55010218;55010200
55010301;55010300
55010302;55010300
55010303;55010300
55010304;55010300
55010305;55010300
55010311;55010300
55010312;55010300
55010313;55010300
55010314;55010300
55010315;55010300
55010316;55010300
55010317;55010300
55010318;55010300
55010401;55010400
55010402;55010400
55010403;55010400
55010411;55010400
55010412;55010400
55010413;55010400
55010414;55010400
55010415;55010400
55010416;55010400
55010418;55010400
55010419;55010400
55010420;55010400
55010421;55010400
55010501;55010500
55010502;55010500
55010511;55010500
55010512;55010500
55010513;55010500
55010514;55010500
55010517;55010500
55011202;55011200
55011203;55011200
55011204;55011200
55011205;55011200
55011206;55011200
55011207;55011200
55011208;55011200
55011209;55011200
55011210;55011200
55011211;55011200
55011301;55011300
55011302;55011300
55011303;55011300
55011304;55011300
55011305;55011300
55011306;55011300
55011307;55011300
55011308;55011300
55011309;55011300
55011401;55011400
55011402;55011400
55011403;55011400
55011404;55011400
55011405;55011400
55011503;55011500
55011504;55011500
55011505;55011500
55011506;55011500
55011507;55011500
55011508;55011500
55011509;55011500
55012010;55012000
55012020;55012000
55012031;55012000
55012032;55012000
55012033;55012000
55012034;55012000
55012035;55012000
55012036;55012000
55012038;55012000
55012039;55012000
55012040;55012000
55012041;55012000
55012042;55012000
55012050;55012000
55012061;55012000
55012063;55012000
55012064;55012000
55012065;55012000
55012071;55012000
55012072;55012000
55013001;55013000
55013002;55013000
55013003;55013000
55013101;55013100
55013102;55013100
55013103;55013100
55013104;55013100
55013105;55013100
55013106;55013100
55013201;55013200
55013202;55013200
55013301;55013300
55013302;55013300
55013303;55013300
55013304;55013300
55013305;55013300
55013306;55013300
55013307;55013300
55013308;55013300
55013309;55013300
55013310;55013300
55014001;55014000
55014002;55014000
55014003;55014000
55014004;55014000
55014005;55014000
55014101;55014100
55014102;55014100
55014103;55014100
55014104;55014100
55014201;55014200
55014202;55014200
55014203;55014200
55014204;55014200
55014205;55014200
55014301;55014300
55014304;55014300
55014305;55014300
55014306;55014300
55014401;55014400
55014402;55014400
55014403;55014400
55014404;55014400
55014405;55014400
55014406;55014400
55014407;55014400
55014408;55014400
55014501;55014500
55014502;55014500
55014503;55014500
55014504;55014500
55014505;55014500
55014506;55014500
55014507;55014500
55019999;55019900
55030101;55030100
55030102;55030100
55030103;55030100
55030104;55030100
55030105;55030100
55030106;55030100
55030201;55030200
55030202;55030200
55030203;55030200
55030204;55030200
55030205;55030200
55030301;55030300
55030302;55030300
55030303;55030300
55030304;55030300
55030305;55030300
55030306;55030300
55030307;55030300
55030308;55030300
55030309;55030300
55030310;55030300
55030311;55030300
55030312;55030300
55030401;55030400
55030402;55030400
55030403;55030400
55030404;55030400
55030405;55030400
55030406;55030400
55030501;55030500
55030502;55030500
55030503;55030500
55030504;55030500
55030505;55030500
55030601;55030600
55030602;55030600
55030603;55030600
55030604;55030600
55030605;55030600
55030606;55030600
55030701;55030700
55030702;55030700
55030703;55030700
55030704;55030700
55030705;55030700
55030706;55030700
55030801;55030800
55030802;55030800
55030803;55030800
55030804;55030800
55030901;55030900
55030902;55030900
55030903;55030900
55030904;55030900
55030905;55030900
55030906;55030900
55030907;55030900
55039999;55039900
55100101;55100100
55100103;55100100
55100104;55100100
55100201;55100200
55100202;55100200
55100203;55100200
55100204;55100200
55100205;55100200
55100206;55100200
55100207;55100200
55100208;55100200
55100209;55100200
55100210;55100200
55100211;55100200
55100212;55100200
55100213;55100200
55100214;55100200
55109999;55109900
55120101;55120100
55120102;55120100
55120103;55120100
55120104;55120100
55120105;55120100
55120106;55120100
55120201;55120200
55120202;55120200
55120203;55120200
55120204;55120200
55120205;55120200
55120206;55120200
55120207;55120200
55120208;55120200
55120301;55120300
55120302;55120300
55120303;55120300
55120304;55120300
55120305;55120300
55120306;55120300
55120307;55120300
55120308;55120300
55120309;55120300
55120310;55120300
55120311;55120300
55120312;55120300
55120313;55120300
55129999;55129900
55140101;55140100
55140102;55140100
55140103;55140100
55140104;55140100
55140105;55140100
55140106;55140100
55140107;55140100
55140201;55140200
55140202;55140200
55140203;55140200
55140204;55140200
55140205;55140200
55140206;55140200
55149999;55149900
55160101;55160100
55160102;55160100
55160103;55160100
55160104;55160100
55160105;55160100
55160106;55160100
55160107;55160100
55160108;55160100
55160109;55160100
55160110;55160100
55169999;55169900
55180101;55180100
55180102;55180100
55180103;55180100
55180104;55180100
55180105;55180100
55180106;55180100
55189999;55189900
55200101;55200100
55200102;55200100
55200103;55200100
55200104;55200100
55200105;55200100
55200106;55200100
55200107;55200100
55200108;55200100
55200109;55200100
55200110;55200100
55200111;55200100
55200112;55200100
55200113;55200100
55200114;55200100
55200115;55200100
55200116;55200100
55200117;55200100
55200118;55200100
55209999;55209900
55220101;55220100
55220102;55220100
55220103;55220100
55220104;55220100
55220105;55220100
55220106;55220100
55220107;55220100
55220108;55220100
55220109;55220100
55220110;55220100
55220111;55220100
55220112;55220100
55220113;55220100
55220114;55220100
55229999;55229900
55240101;55240100
55240102;55240100
55240103;55240100
55240104;55240100
55240105;55240100
55240106;55240100
55240107;55240100
55240108;55240100
55240109;55240100
55240110;55240100
55240111;55240100
55240112;55240100
55240113;55240100
55240201;55240200
55240202;55240200
55240203;55240200
55240204;55240200
55240205;55240200
55240206;55240200
55240301;55240300
55240302;55240300
55240303;55240300
55240304;55240300
55240305;55240300
55240401;55240400
55240402;55240400
55240403;55240400
55240404;55240400
55240405;55240400
55240406;55240400
55240407;55240400
55240408;55240400
55249999;55249900
55260101;55260100
55260102;55260100
55260103;55260100
55260104;55260100
55260105;55260100
55260106;55260100
55260201;55260200
55260203;55260200
55260204;55260200
55260205;55260200
55260206;55260200
55260207;55260200
55260208;55260200
55260209;55260200
55269999;55269900
55280101;55280100
55280102;55280100
55280103;55280100
55280104;55280100
55280105;55280100
55280106;55280100
55280107;55280100
55280108;55280100
55289999;55289900
55300101;55300100
55300102;55300100
55300103;55300100
55300104;55300100
55300105;55300100
55300106;55300100
55300107;55300100
55300108;55300100
55300201;55300200
55300202;55300200
55300203;55300200
55300301;55300300
55300302;55300300
55300303;55300300
55300304;55300300
55300305;55300300
55300306;55300300
55300307;55300300
55300401;55300400
55300402;55300400
55300403;55300400
55300404;55300400
55300405;55300400
55300406;55300400
55300407;55300400
55300408;55300400
55300409;55300400
55300501;55300500
55300502;55300500
55300503;55300500
55300504;55300500
55300505;55300500
55300506;55300500
55300507;55300500
55300601;55300600
55300602;55300600
55300603;55300600
55300604;55300600
55300605;55300600
55300701;55300700
55300702;55300700
55300703;55300700
55300704;55300700
55300705;55300700
55300801;55300800
55300802;55300800
55300803;55300800
55300804;55300800
55300805;55300800
55300806;55300800
55300901;55300900
55300902;55300900
55300903;55300900
55300904;55300900
55300905;55300900
55300906;55300900
55300907;55300900
55301001;55301000
55301002;55301000
55301003;55301000
55301004;55301000
55301005;55301000
55301006;55301000
55301007;55301000
55301008;55301000
55301009;55301000
55309999;55309900
55320101;55320100
55320102;55320100
